sample,model,condition,words,meanings,response,accuracy,memory_size
36,pursuit,2,n,N,N,1,9.5
36,pursuit,2,o,O,O,1,9.5
36,pursuit,2,p,P,P,1,9.5
36,pursuit,2,q,Q,Q,1,9.5
36,pursuit,2,r,R,R,1,9.5
37,pursuit,2,a,A,A,1,9.5
37,pursuit,2,b,B,B,1,9.5
37,pursuit,2,c,C,C,1,9.5
37,pursuit,2,d,D,D,1,9.5
37,pursuit,2,e,E,F,0,9.5
37,pursuit,2,f,F,C,0,9.5
37,pursuit,2,g,G,G,1,9.5
37,pursuit,2,h,H,H,1,9.5
37,pursuit,2,i,I,I,1,9.5
37,pursuit,2,j,J,J,1,9.5
37,pursuit,2,k,K,K,1,9.5
37,pursuit,2,l,L,L,1,9.5
37,pursuit,2,m,M,M,1,9.5
37,pursuit,2,n,N,B,0,9.5
37,pursuit,2,o,O,O,1,9.5
37,pursuit,2,p,P,P,1,9.5
37,pursuit,2,q,Q,Q,1,9.5
37,pursuit,2,r,R,R,1,9.5
38,pursuit,2,a,A,A,1,9.5
38,pursuit,2,b,B,B,1,9.5
38,pursuit,2,c,C,I,0,9.5
38,pursuit,2,d,D,D,1,9.5
38,pursuit,2,e,E,E,1,9.5
38,pursuit,2,f,F,F,1,9.5
38,pursuit,2,g,G,D,0,9.5
38,pursuit,2,h,H,Q,0,9.5
38,pursuit,2,i,I,I,1,9.5
38,pursuit,2,j,J,J,1,9.5
38,pursuit,2,k,K,K,1,9.5
38,pursuit,2,l,L,L,1,9.5
38,pursuit,2,m,M,M,1,9.5
38,pursuit,2,n,N,N,1,9.5
38,pursuit,2,o,O,O,1,9.5
38,pursuit,2,p,P,P,1,9.5
38,pursuit,2,q,Q,Q,1,9.5
38,pursuit,2,r,R,R,1,9.5
39,pursuit,2,a,A,A,1,9.5
39,pursuit,2,b,B,B,1,9.5
39,pursuit,2,c,C,C,1,9.5
39,pursuit,2,d,D,D,1,9.5
39,pursuit,2,e,E,E,1,9.5
39,pursuit,2,f,F,F,1,9.5
39,pursuit,2,g,G,G,1,9.5
39,pursuit,2,h,H,H,1,9.5
39,pursuit,2,i,I,I,1,9.5
39,pursuit,2,j,J,J,1,9.5
39,pursuit,2,k,K,K,1,9.5
39,pursuit,2,l,L,L,1,9.5
39,pursuit,2,m,M,M,1,9.5
39,pursuit,2,n,N,P,0,9.5
39,pursuit,2,o,O,O,1,9.5
39,pursuit,2,p,P,P,1,9.5
39,pursuit,2,q,Q,P,0,9.5
39,pursuit,2,r,R,R,1,9.5
40,pursuit,2,a,A,A,1,9.5
40,pursuit,2,b,B,B,1,9.5
40,pursuit,2,c,C,C,1,9.5
40,pursuit,2,d,D,D,1,9.5
40,pursuit,2,e,E,E,1,9.5
40,pursuit,2,f,F,F,1,9.5
40,pursuit,2,g,G,G,1,9.5
40,pursuit,2,h,H,H,1,9.5
40,pursuit,2,i,I,I,1,9.5
40,pursuit,2,j,J,J,1,9.5
40,pursuit,2,k,K,K,1,9.5
40,pursuit,2,l,L,L,1,9.5
40,pursuit,2,m,M,M,1,9.5
40,pursuit,2,n,N,N,1,9.5
40,pursuit,2,o,O,O,1,9.5
40,pursuit,2,p,P,P,1,9.5
40,pursuit,2,q,Q,K,0,9.5
40,pursuit,2,r,R,R,1,9.5
41,pursuit,2,a,A,A,1,9.5
41,pursuit,2,b,B,L,0,9.5
41,pursuit,2,c,C,C,1,9.5
41,pursuit,2,d,D,D,1,9.5
41,pursuit,2,e,E,E,1,9.5
41,pursuit,2,f,F,D,0,9.5
41,pursuit,2,g,G,G,1,9.5
41,pursuit,2,h,H,H,1,9.5
41,pursuit,2,i,I,I,1,9.5
41,pursuit,2,j,J,J,1,9.5
41,pursuit,2,k,K,K,1,9.5
41,pursuit,2,l,L,L,1,9.5
41,pursuit,2,m,M,M,1,9.5
41,pursuit,2,n,N,N,1,9.5
41,pursuit,2,o,O,O,1,9.5
41,pursuit,2,p,P,P,1,9.5
41,pursuit,2,q,Q,Q,1,9.5
41,pursuit,2,r,R,R,1,9.5
42,pursuit,2,a,A,A,1,9.5
42,pursuit,2,b,B,B,1,9.5
42,pursuit,2,c,C,C,1,9.5
42,pursuit,2,d,D,D,1,9.5
42,pursuit,2,e,E,G,0,9.5
42,pursuit,2,f,F,F,1,9.5
42,pursuit,2,g,G,B,0,9.5
42,pursuit,2,h,H,H,1,9.5
42,pursuit,2,i,I,I,1,9.5
42,pursuit,2,j,J,J,1,9.5
42,pursuit,2,k,K,K,1,9.5
42,pursuit,2,l,L,L,1,9.5
42,pursuit,2,m,M,M,1,9.5
42,pursuit,2,n,N,N,1,9.5
42,pursuit,2,o,O,O,1,9.5
42,pursuit,2,p,P,P,1,9.5
42,pursuit,2,q,Q,Q,1,9.5
42,pursuit,2,r,R,R,1,9.5
43,pursuit,2,a,A,A,1,9.5
43,pursuit,2,b,B,B,1,9.5
43,pursuit,2,c,C,C,1,9.5
43,pursuit,2,d,D,D,1,9.5
43,pursuit,2,e,E,E,1,9.5
43,pursuit,2,f,F,F,1,9.5
43,pursuit,2,g,G,G,1,9.5
43,pursuit,2,h,H,B,0,9.5
43,pursuit,2,i,I,I,1,9.5
43,pursuit,2,j,J,J,1,9.5
43,pursuit,2,k,K,K,1,9.5
43,pursuit,2,l,L,L,1,9.5
43,pursuit,2,m,M,M,1,9.5
43,pursuit,2,n,N,N,1,9.5
43,pursuit,2,o,O,O,1,9.5
43,pursuit,2,p,P,P,1,9.5
43,pursuit,2,q,Q,Q,1,9.5
43,pursuit,2,r,R,R,1,9.5
44,pursuit,2,a,A,A,1,9.5
44,pursuit,2,b,B,B,1,9.5
44,pursuit,2,c,C,C,1,9.5
44,pursuit,2,d,D,D,1,9.5
44,pursuit,2,e,E,E,1,9.5
44,pursuit,2,f,F,F,1,9.5
44,pursuit,2,g,G,G,1,9.5
44,pursuit,2,h,H,H,1,9.5
44,pursuit,2,i,I,I,1,9.5
44,pursuit,2,j,J,J,1,9.5
44,pursuit,2,k,K,K,1,9.5
44,pursuit,2,l,L,L,1,9.5
44,pursuit,2,m,M,M,1,9.5
44,pursuit,2,n,N,N,1,9.5
44,pursuit,2,o,O,O,1,9.5
44,pursuit,2,p,P,C,0,9.5
44,pursuit,2,q,Q,Q,1,9.5
44,pursuit,2,r,R,R,1,9.5
45,pursuit,2,a,A,A,1,9.5
45,pursuit,2,b,B,B,1,9.5
45,pursuit,2,c,C,C,1,9.5
45,pursuit,2,d,D,D,1,9.5
45,pursuit,2,e,E,E,1,9.5
45,pursuit,2,f,F,F,1,9.5
45,pursuit,2,g,G,G,1,9.5
45,pursuit,2,h,H,H,1,9.5
45,pursuit,2,i,I,I,1,9.5
45,pursuit,2,j,J,J,1,9.5
45,pursuit,2,k,K,K,1,9.5
45,pursuit,2,l,L,L,1,9.5
45,pursuit,2,m,M,M,1,9.5
45,pursuit,2,n,N,N,1,9.5
45,pursuit,2,o,O,Q,0,9.5
45,pursuit,2,p,P,P,1,9.5
45,pursuit,2,q,Q,Q,1,9.5
45,pursuit,2,r,R,R,1,9.5
46,pursuit,2,a,A,A,1,9.5
46,pursuit,2,b,B,B,1,9.5
46,pursuit,2,c,C,C,1,9.5
46,pursuit,2,d,D,D,1,9.5
46,pursuit,2,e,E,E,1,9.5
46,pursuit,2,f,F,F,1,9.5
46,pursuit,2,g,G,G,1,9.5
46,pursuit,2,h,H,P,0,9.5
46,pursuit,2,i,I,I,1,9.5
46,pursuit,2,j,J,J,1,9.5
46,pursuit,2,k,K,K,1,9.5
46,pursuit,2,l,L,B,0,9.5
46,pursuit,2,m,M,M,1,9.5
46,pursuit,2,n,N,N,1,9.5
46,pursuit,2,o,O,O,1,9.5
46,pursuit,2,p,P,L,0,9.5
46,pursuit,2,q,Q,Q,1,9.5
46,pursuit,2,r,R,D,0,9.5
47,pursuit,2,a,A,A,1,9.5
47,pursuit,2,b,B,B,1,9.5
47,pursuit,2,c,C,C,1,9.5
47,pursuit,2,d,D,D,1,9.5
47,pursuit,2,e,E,M,0,9.5
47,pursuit,2,f,F,F,1,9.5
47,pursuit,2,g,G,G,1,9.5
47,pursuit,2,h,H,H,1,9.5
47,pursuit,2,i,I,I,1,9.5
47,pursuit,2,j,J,J,1,9.5
47,pursuit,2,k,K,O,0,9.5
47,pursuit,2,l,L,L,1,9.5
47,pursuit,2,m,M,M,1,9.5
47,pursuit,2,n,N,N,1,9.5
47,pursuit,2,o,O,O,1,9.5
47,pursuit,2,p,P,F,0,9.5
47,pursuit,2,q,Q,Q,1,9.5
47,pursuit,2,r,R,H,0,9.5
48,pursuit,2,a,A,A,1,9.5
48,pursuit,2,b,B,B,1,9.5
48,pursuit,2,c,C,C,1,9.5
48,pursuit,2,d,D,D,1,9.5
48,pursuit,2,e,E,E,1,9.5
48,pursuit,2,f,F,F,1,9.5
48,pursuit,2,g,G,G,1,9.5
48,pursuit,2,h,H,H,1,9.5
48,pursuit,2,i,I,I,1,9.5
48,pursuit,2,j,J,J,1,9.5
48,pursuit,2,k,K,K,1,9.5
48,pursuit,2,l,L,L,1,9.5
48,pursuit,2,m,M,M,1,9.5
48,pursuit,2,n,N,N,1,9.5
48,pursuit,2,o,O,O,1,9.5
48,pursuit,2,p,P,P,1,9.5
48,pursuit,2,q,Q,Q,1,9.5
48,pursuit,2,r,R,R,1,9.5
49,pursuit,2,a,A,A,1,9.5
49,pursuit,2,b,B,B,1,9.5
49,pursuit,2,c,C,C,1,9.5
49,pursuit,2,d,D,D,1,9.5
49,pursuit,2,e,E,E,1,9.5
49,pursuit,2,f,F,F,1,9.5
49,pursuit,2,g,G,G,1,9.5
49,pursuit,2,h,H,H,1,9.5
49,pursuit,2,i,I,C,0,9.5
49,pursuit,2,j,J,O,0,9.5
49,pursuit,2,k,K,K,1,9.5
49,pursuit,2,l,L,L,1,9.5
49,pursuit,2,m,M,M,1,9.5
49,pursuit,2,n,N,N,1,9.5
49,pursuit,2,o,O,O,1,9.5
49,pursuit,2,p,P,J,0,9.5
49,pursuit,2,q,Q,Q,1,9.5
49,pursuit,2,r,R,R,1,9.5
50,pursuit,2,a,A,A,1,9.5
50,pursuit,2,b,B,B,1,9.5
50,pursuit,2,c,C,C,1,9.5
50,pursuit,2,d,D,D,1,9.5
50,pursuit,2,e,E,E,1,9.5
50,pursuit,2,f,F,F,1,9.5
50,pursuit,2,g,G,Q,0,9.5
50,pursuit,2,h,H,H,1,9.5
50,pursuit,2,i,I,I,1,9.5
50,pursuit,2,j,J,J,1,9.5
50,pursuit,2,k,K,K,1,9.5
50,pursuit,2,l,L,L,1,9.5
50,pursuit,2,m,M,M,1,9.5
50,pursuit,2,n,N,N,1,9.5
50,pursuit,2,o,O,O,1,9.5
50,pursuit,2,p,P,P,1,9.5
50,pursuit,2,q,Q,Q,1,9.5
50,pursuit,2,r,R,R,1,9.5
51,pursuit,2,a,A,P,0,9.5
51,pursuit,2,b,B,B,1,9.5
51,pursuit,2,c,C,C,1,9.5
51,pursuit,2,d,D,D,1,9.5
51,pursuit,2,e,E,E,1,9.5
51,pursuit,2,f,F,F,1,9.5
51,pursuit,2,g,G,G,1,9.5
51,pursuit,2,h,H,H,1,9.5
51,pursuit,2,i,I,I,1,9.5
51,pursuit,2,j,J,J,1,9.5
51,pursuit,2,k,K,K,1,9.5
51,pursuit,2,l,L,L,1,9.5
51,pursuit,2,m,M,M,1,9.5
51,pursuit,2,n,N,D,0,9.5
51,pursuit,2,o,O,O,1,9.5
51,pursuit,2,p,P,P,1,9.5
51,pursuit,2,q,Q,Q,1,9.5
51,pursuit,2,r,R,R,1,9.5
52,pursuit,2,a,A,A,1,9.5
52,pursuit,2,b,B,B,1,9.5
52,pursuit,2,c,C,C,1,9.5
52,pursuit,2,d,D,D,1,9.5
52,pursuit,2,e,E,E,1,9.5
52,pursuit,2,f,F,F,1,9.5
52,pursuit,2,g,G,G,1,9.5
52,pursuit,2,h,H,H,1,9.5
52,pursuit,2,i,I,I,1,9.5
52,pursuit,2,j,J,C,0,9.5
52,pursuit,2,k,K,K,1,9.5
52,pursuit,2,l,L,L,1,9.5
52,pursuit,2,m,M,M,1,9.5
52,pursuit,2,n,N,N,1,9.5
52,pursuit,2,o,O,O,1,9.5
52,pursuit,2,p,P,P,1,9.5
52,pursuit,2,q,Q,Q,1,9.5
52,pursuit,2,r,R,R,1,9.5
53,pursuit,2,a,A,A,1,9.5
53,pursuit,2,b,B,B,1,9.5
53,pursuit,2,c,C,C,1,9.5
53,pursuit,2,d,D,D,1,9.5
53,pursuit,2,e,E,E,1,9.5
53,pursuit,2,f,F,F,1,9.5
53,pursuit,2,g,G,G,1,9.5
53,pursuit,2,h,H,H,1,9.5
53,pursuit,2,i,I,I,1,9.5
53,pursuit,2,j,J,J,1,9.5
53,pursuit,2,k,K,D,0,9.5
53,pursuit,2,l,L,L,1,9.5
53,pursuit,2,m,M,M,1,9.5
53,pursuit,2,n,N,N,1,9.5
53,pursuit,2,o,O,O,1,9.5
53,pursuit,2,p,P,P,1,9.5
53,pursuit,2,q,Q,Q,1,9.5
53,pursuit,2,r,R,R,1,9.5
54,pursuit,2,a,A,A,1,9.5
54,pursuit,2,b,B,B,1,9.5
54,pursuit,2,c,C,C,1,9.5
54,pursuit,2,d,D,D,1,9.5
54,pursuit,2,e,E,E,1,9.5
54,pursuit,2,f,F,F,1,9.5
54,pursuit,2,g,G,G,1,9.5
54,pursuit,2,h,H,H,1,9.5
54,pursuit,2,i,I,I,1,9.5
54,pursuit,2,j,J,L,0,9.5
54,pursuit,2,k,K,K,1,9.5
54,pursuit,2,l,L,L,1,9.5
54,pursuit,2,m,M,M,1,9.5
54,pursuit,2,n,N,N,1,9.5
54,pursuit,2,o,O,O,1,9.5
54,pursuit,2,p,P,P,1,9.5
54,pursuit,2,q,Q,Q,1,9.5
54,pursuit,2,r,R,R,1,9.5
55,pursuit,2,a,A,A,1,9.5
55,pursuit,2,b,B,B,1,9.5
55,pursuit,2,c,C,C,1,9.5
55,pursuit,2,d,D,D,1,9.5
55,pursuit,2,e,E,E,1,9.5
55,pursuit,2,f,F,F,1,9.5
55,pursuit,2,g,G,D,0,9.5
55,pursuit,2,h,H,H,1,9.5
55,pursuit,2,i,I,I,1,9.5
55,pursuit,2,j,J,C,0,9.5
55,pursuit,2,k,K,K,1,9.5
55,pursuit,2,l,L,L,1,9.5
55,pursuit,2,m,M,M,1,9.5
55,pursuit,2,n,N,N,1,9.5
55,pursuit,2,o,O,O,1,9.5
55,pursuit,2,p,P,P,1,9.5
55,pursuit,2,q,Q,Q,1,9.5
55,pursuit,2,r,R,R,1,9.5
56,pursuit,2,a,A,A,1,9.5
56,pursuit,2,b,B,B,1,9.5
56,pursuit,2,c,C,C,1,9.5
56,pursuit,2,d,D,D,1,9.5
56,pursuit,2,e,E,E,1,9.5
56,pursuit,2,f,F,P,0,9.5
56,pursuit,2,g,G,G,1,9.5
56,pursuit,2,h,H,H,1,9.5
56,pursuit,2,i,I,I,1,9.5
56,pursuit,2,j,J,J,1,9.5
56,pursuit,2,k,K,K,1,9.5
56,pursuit,2,l,L,L,1,9.5
56,pursuit,2,m,M,M,1,9.5
56,pursuit,2,n,N,N,1,9.5
56,pursuit,2,o,O,O,1,9.5
56,pursuit,2,p,P,P,1,9.5
56,pursuit,2,q,Q,Q,1,9.5
56,pursuit,2,r,R,O,0,9.5
57,pursuit,2,a,A,A,1,9.5
57,pursuit,2,b,B,B,1,9.5
57,pursuit,2,c,C,C,1,9.5
57,pursuit,2,d,D,D,1,9.5
57,pursuit,2,e,E,E,1,9.5
57,pursuit,2,f,F,F,1,9.5
57,pursuit,2,g,G,G,1,9.5
57,pursuit,2,h,H,H,1,9.5
57,pursuit,2,i,I,I,1,9.5
57,pursuit,2,j,J,J,1,9.5
57,pursuit,2,k,K,E,0,9.5
57,pursuit,2,l,L,L,1,9.5
57,pursuit,2,m,M,M,1,9.5
57,pursuit,2,n,N,N,1,9.5
57,pursuit,2,o,O,O,1,9.5
57,pursuit,2,p,P,P,1,9.5
57,pursuit,2,q,Q,Q,1,9.5
57,pursuit,2,r,R,K,0,9.5
58,pursuit,2,a,A,A,1,9.5
58,pursuit,2,b,B,B,1,9.5
58,pursuit,2,c,C,C,1,9.5
58,pursuit,2,d,D,D,1,9.5
58,pursuit,2,e,E,E,1,9.5
58,pursuit,2,f,F,F,1,9.5
58,pursuit,2,g,G,G,1,9.5
58,pursuit,2,h,H,N,0,9.5
58,pursuit,2,i,I,I,1,9.5
58,pursuit,2,j,J,J,1,9.5
58,pursuit,2,k,K,K,1,9.5
58,pursuit,2,l,L,L,1,9.5
58,pursuit,2,m,M,M,1,9.5
58,pursuit,2,n,N,N,1,9.5
58,pursuit,2,o,O,O,1,9.5
58,pursuit,2,p,P,P,1,9.5
58,pursuit,2,q,Q,Q,1,9.5
58,pursuit,2,r,R,R,1,9.5
59,pursuit,2,a,A,A,1,9.5
59,pursuit,2,b,B,B,1,9.5
59,pursuit,2,c,C,C,1,9.5
59,pursuit,2,d,D,D,1,9.5
59,pursuit,2,e,E,E,1,9.5
59,pursuit,2,f,F,F,1,9.5
59,pursuit,2,g,G,G,1,9.5
59,pursuit,2,h,H,H,1,9.5
59,pursuit,2,i,I,I,1,9.5
59,pursuit,2,j,J,Q,0,9.5
59,pursuit,2,k,K,K,1,9.5
59,pursuit,2,l,L,L,1,9.5
59,pursuit,2,m,M,M,1,9.5
59,pursuit,2,n,N,N,1,9.5
59,pursuit,2,o,O,I,0,9.5
59,pursuit,2,p,P,P,1,9.5
59,pursuit,2,q,Q,R,0,9.5
59,pursuit,2,r,R,R,1,9.5
60,pursuit,2,a,A,A,1,9.5
60,pursuit,2,b,B,B,1,9.5
60,pursuit,2,c,C,C,1,9.5
60,pursuit,2,d,D,D,1,9.5
60,pursuit,2,e,E,E,1,9.5
60,pursuit,2,f,F,F,1,9.5
60,pursuit,2,g,G,G,1,9.5
60,pursuit,2,h,H,H,1,9.5
60,pursuit,2,i,I,I,1,9.5
60,pursuit,2,j,J,B,0,9.5
60,pursuit,2,k,K,N,0,9.5
60,pursuit,2,l,L,I,0,9.5
60,pursuit,2,m,M,M,1,9.5
60,pursuit,2,n,N,N,1,9.5
60,pursuit,2,o,O,O,1,9.5
60,pursuit,2,p,P,P,1,9.5
60,pursuit,2,q,Q,Q,1,9.5
60,pursuit,2,r,R,R,1,9.5
61,pursuit,2,a,A,A,1,9.5
61,pursuit,2,b,B,B,1,9.5
61,pursuit,2,c,C,C,1,9.5
61,pursuit,2,d,D,D,1,9.5
61,pursuit,2,e,E,E,1,9.5
61,pursuit,2,f,F,F,1,9.5
61,pursuit,2,g,G,G,1,9.5
61,pursuit,2,h,H,H,1,9.5
61,pursuit,2,i,I,I,1,9.5
61,pursuit,2,j,J,J,1,9.5
61,pursuit,2,k,K,K,1,9.5
61,pursuit,2,l,L,P,0,9.5
61,pursuit,2,m,M,M,1,9.5
61,pursuit,2,n,N,N,1,9.5
61,pursuit,2,o,O,M,0,9.5
61,pursuit,2,p,P,P,1,9.5
61,pursuit,2,q,Q,Q,1,9.5
61,pursuit,2,r,R,O,0,9.5
62,pursuit,2,a,A,A,1,9.5
62,pursuit,2,b,B,B,1,9.5
62,pursuit,2,c,C,O,0,9.5
62,pursuit,2,d,D,D,1,9.5
62,pursuit,2,e,E,E,1,9.5
62,pursuit,2,f,F,F,1,9.5
62,pursuit,2,g,G,G,1,9.5
62,pursuit,2,h,H,H,1,9.5
62,pursuit,2,i,I,O,0,9.5
62,pursuit,2,j,J,C,0,9.5
62,pursuit,2,k,K,K,1,9.5
62,pursuit,2,l,L,L,1,9.5
62,pursuit,2,m,M,G,0,9.5
62,pursuit,2,n,N,N,1,9.5
62,pursuit,2,o,O,O,1,9.5
62,pursuit,2,p,P,G,0,9.5
62,pursuit,2,q,Q,Q,1,9.5
62,pursuit,2,r,R,R,1,9.5
63,pursuit,2,a,A,A,1,9.5
63,pursuit,2,b,B,B,1,9.5
63,pursuit,2,c,C,C,1,9.5
63,pursuit,2,d,D,D,1,9.5
63,pursuit,2,e,E,E,1,9.5
63,pursuit,2,f,F,F,1,9.5
63,pursuit,2,g,G,G,1,9.5
63,pursuit,2,h,H,H,1,9.5
63,pursuit,2,i,I,I,1,9.5
63,pursuit,2,j,J,J,1,9.5
63,pursuit,2,k,K,K,1,9.5
63,pursuit,2,l,L,D,0,9.5
63,pursuit,2,m,M,E,0,9.5
63,pursuit,2,n,N,N,1,9.5
63,pursuit,2,o,O,O,1,9.5
63,pursuit,2,p,P,P,1,9.5
63,pursuit,2,q,Q,Q,1,9.5
63,pursuit,2,r,R,R,1,9.5
64,pursuit,2,a,A,A,1,9.5
64,pursuit,2,b,B,B,1,9.5
64,pursuit,2,c,C,C,1,9.5
64,pursuit,2,d,D,D,1,9.5
64,pursuit,2,e,E,E,1,9.5
64,pursuit,2,f,F,P,0,9.5
64,pursuit,2,g,G,G,1,9.5
64,pursuit,2,h,H,H,1,9.5
64,pursuit,2,i,I,I,1,9.5
64,pursuit,2,j,J,J,1,9.5
64,pursuit,2,k,K,K,1,9.5
64,pursuit,2,l,L,L,1,9.5
64,pursuit,2,m,M,M,1,9.5
64,pursuit,2,n,N,N,1,9.5
64,pursuit,2,o,O,O,1,9.5
64,pursuit,2,p,P,P,1,9.5
64,pursuit,2,q,Q,Q,1,9.5
64,pursuit,2,r,R,R,1,9.5
65,pursuit,2,a,A,A,1,9.5
65,pursuit,2,b,B,B,1,9.5
65,pursuit,2,c,C,C,1,9.5
65,pursuit,2,d,D,O,0,9.5
65,pursuit,2,e,E,E,1,9.5
65,pursuit,2,f,F,F,1,9.5
65,pursuit,2,g,G,G,1,9.5
65,pursuit,2,h,H,H,1,9.5
65,pursuit,2,i,I,I,1,9.5
65,pursuit,2,j,J,K,0,9.5
65,pursuit,2,k,K,K,1,9.5
65,pursuit,2,l,L,L,1,9.5
65,pursuit,2,m,M,M,1,9.5
65,pursuit,2,n,N,N,1,9.5
65,pursuit,2,o,O,O,1,9.5
65,pursuit,2,p,P,P,1,9.5
65,pursuit,2,q,Q,Q,1,9.5
65,pursuit,2,r,R,R,1,9.5
66,pursuit,2,a,A,A,1,9.5
66,pursuit,2,b,B,B,1,9.5
66,pursuit,2,c,C,C,1,9.5
66,pursuit,2,d,D,D,1,9.5
66,pursuit,2,e,E,E,1,9.5
66,pursuit,2,f,F,F,1,9.5
66,pursuit,2,g,G,G,1,9.5
66,pursuit,2,h,H,H,1,9.5
66,pursuit,2,i,I,I,1,9.5
66,pursuit,2,j,J,E,0,9.5
66,pursuit,2,k,K,K,1,9.5
66,pursuit,2,l,L,L,1,9.5
66,pursuit,2,m,M,J,0,9.5
66,pursuit,2,n,N,N,1,9.5
66,pursuit,2,o,O,O,1,9.5
66,pursuit,2,p,P,P,1,9.5
66,pursuit,2,q,Q,Q,1,9.5
66,pursuit,2,r,R,R,1,9.5
67,pursuit,2,a,A,A,1,9.5
67,pursuit,2,b,B,B,1,9.5
67,pursuit,2,c,C,C,1,9.5
67,pursuit,2,d,D,D,1,9.5
67,pursuit,2,e,E,E,1,9.5
67,pursuit,2,f,F,F,1,9.5
67,pursuit,2,g,G,G,1,9.5
67,pursuit,2,h,H,H,1,9.5
67,pursuit,2,i,I,I,1,9.5
67,pursuit,2,j,J,J,1,9.5
67,pursuit,2,k,K,K,1,9.5
67,pursuit,2,l,L,L,1,9.5
67,pursuit,2,m,M,M,1,9.5
67,pursuit,2,n,N,N,1,9.5
67,pursuit,2,o,O,O,1,9.5
67,pursuit,2,p,P,P,1,9.5
67,pursuit,2,q,Q,E,0,9.5
67,pursuit,2,r,R,R,1,9.5
68,pursuit,2,a,A,A,1,9.5
68,pursuit,2,b,B,B,1,9.5
68,pursuit,2,c,C,C,1,9.5
68,pursuit,2,d,D,Q,0,9.5
68,pursuit,2,e,E,E,1,9.5
68,pursuit,2,f,F,F,1,9.5
68,pursuit,2,g,G,L,0,9.5
68,pursuit,2,h,H,H,1,9.5
68,pursuit,2,i,I,I,1,9.5
68,pursuit,2,j,J,C,0,9.5
68,pursuit,2,k,K,K,1,9.5
68,pursuit,2,l,L,L,1,9.5
68,pursuit,2,m,M,M,1,9.5
68,pursuit,2,n,N,N,1,9.5
68,pursuit,2,o,O,O,1,9.5
68,pursuit,2,p,P,P,1,9.5
68,pursuit,2,q,Q,Q,1,9.5
68,pursuit,2,r,R,R,1,9.5
69,pursuit,2,a,A,A,1,9.5
69,pursuit,2,b,B,B,1,9.5
69,pursuit,2,c,C,C,1,9.5
69,pursuit,2,d,D,D,1,9.5
69,pursuit,2,e,E,E,1,9.5
69,pursuit,2,f,F,F,1,9.5
69,pursuit,2,g,G,G,1,9.5
69,pursuit,2,h,H,H,1,9.5
69,pursuit,2,i,I,I,1,9.5
69,pursuit,2,j,J,J,1,9.5
69,pursuit,2,k,K,K,1,9.5
69,pursuit,2,l,L,L,1,9.5
69,pursuit,2,m,M,C,0,9.5
69,pursuit,2,n,N,O,0,9.5
69,pursuit,2,o,O,O,1,9.5
69,pursuit,2,p,P,P,1,9.5
69,pursuit,2,q,Q,E,0,9.5
69,pursuit,2,r,R,R,1,9.5
70,pursuit,2,a,A,A,1,9.5
70,pursuit,2,b,B,B,1,9.5
70,pursuit,2,c,C,C,1,9.5
70,pursuit,2,d,D,D,1,9.5
70,pursuit,2,e,E,E,1,9.5
70,pursuit,2,f,F,H,0,9.5
70,pursuit,2,g,G,G,1,9.5
70,pursuit,2,h,H,H,1,9.5
70,pursuit,2,i,I,I,1,9.5
70,pursuit,2,j,J,J,1,9.5
70,pursuit,2,k,K,K,1,9.5
70,pursuit,2,l,L,L,1,9.5
70,pursuit,2,m,M,M,1,9.5
70,pursuit,2,n,N,N,1,9.5
70,pursuit,2,o,O,O,1,9.5
70,pursuit,2,p,P,P,1,9.5
70,pursuit,2,q,Q,Q,1,9.5
70,pursuit,2,r,R,R,1,9.5
71,pursuit,2,a,A,A,1,9.5
71,pursuit,2,b,B,B,1,9.5
71,pursuit,2,c,C,C,1,9.5
71,pursuit,2,d,D,D,1,9.5
71,pursuit,2,e,E,E,1,9.5
71,pursuit,2,f,F,F,1,9.5
71,pursuit,2,g,G,G,1,9.5
71,pursuit,2,h,H,H,1,9.5
71,pursuit,2,i,I,G,0,9.5
71,pursuit,2,j,J,J,1,9.5
71,pursuit,2,k,K,K,1,9.5
71,pursuit,2,l,L,L,1,9.5
71,pursuit,2,m,M,M,1,9.5
71,pursuit,2,n,N,N,1,9.5
71,pursuit,2,o,O,O,1,9.5
71,pursuit,2,p,P,P,1,9.5
71,pursuit,2,q,Q,Q,1,9.5
71,pursuit,2,r,R,R,1,9.5
72,pursuit,2,a,A,A,1,9.5
72,pursuit,2,b,B,B,1,9.5
72,pursuit,2,c,C,C,1,9.5
72,pursuit,2,d,D,B,0,9.5
72,pursuit,2,e,E,E,1,9.5
72,pursuit,2,f,F,F,1,9.5
72,pursuit,2,g,G,G,1,9.5
72,pursuit,2,h,H,H,1,9.5
72,pursuit,2,i,I,I,1,9.5
72,pursuit,2,j,J,J,1,9.5
72,pursuit,2,k,K,K,1,9.5
72,pursuit,2,l,L,P,0,9.5
72,pursuit,2,m,M,M,1,9.5
72,pursuit,2,n,N,N,1,9.5
72,pursuit,2,o,O,O,1,9.5
72,pursuit,2,p,P,P,1,9.5
72,pursuit,2,q,Q,Q,1,9.5
72,pursuit,2,r,R,R,1,9.5
73,pursuit,2,a,A,A,1,9.5
73,pursuit,2,b,B,B,1,9.5
73,pursuit,2,c,C,C,1,9.5
73,pursuit,2,d,D,O,0,9.5
73,pursuit,2,e,E,E,1,9.5
73,pursuit,2,f,F,F,1,9.5
73,pursuit,2,g,G,G,1,9.5
73,pursuit,2,h,H,H,1,9.5
