sample,model,condition,words,meanings,response,accuracy,memory_size
33,trace_0.5,2,k,K,K,1,4.25
33,trace_0.5,2,l,L,L,1,4.25
33,trace_0.5,2,m,M,M,1,4.25
33,trace_0.5,2,n,N,N,1,4.25
33,trace_0.5,2,o,O,O,1,4.25
33,trace_0.5,2,p,P,P,1,4.25
33,trace_0.5,2,q,Q,Q,1,4.25
33,trace_0.5,2,r,R,R,1,4.25
34,trace_0.5,2,a,A,A,1,4.25
34,trace_0.5,2,b,B,B,1,4.25
34,trace_0.5,2,c,C,C,1,4.25
34,trace_0.5,2,d,D,D,1,4.25
34,trace_0.5,2,e,E,E,1,4.25
34,trace_0.5,2,f,F,F,1,4.25
34,trace_0.5,2,g,G,G,1,4.25
34,trace_0.5,2,h,H,H,1,4.25
34,trace_0.5,2,i,I,I,1,4.25
34,trace_0.5,2,j,J,J,1,4.25
34,trace_0.5,2,k,K,K,1,4.25
34,trace_0.5,2,l,L,L,1,4.25
34,trace_0.5,2,m,M,M,1,4.25
34,trace_0.5,2,n,N,N,1,4.25
34,trace_0.5,2,o,O,O,1,4.25
34,trace_0.5,2,p,P,P,1,4.25
34,trace_0.5,2,q,Q,Q,1,4.25
34,trace_0.5,2,r,R,R,1,4.25
35,trace_0.5,2,a,A,A,1,4.25
35,trace_0.5,2,b,B,B,1,4.25
35,trace_0.5,2,c,C,C,1,4.25
35,trace_0.5,2,d,D,D,1,4.25
35,trace_0.5,2,e,E,E,1,4.25
35,trace_0.5,2,f,F,F,1,4.25
35,trace_0.5,2,g,G,R,0,4.25
35,trace_0.5,2,h,H,H,1,4.25
35,trace_0.5,2,i,I,I,1,4.25
35,trace_0.5,2,j,J,J,1,4.25
35,trace_0.5,2,k,K,K,1,4.25
35,trace_0.5,2,l,L,L,1,4.25
35,trace_0.5,2,m,M,M,1,4.25
35,trace_0.5,2,n,N,N,1,4.25
35,trace_0.5,2,o,O,O,1,4.25
35,trace_0.5,2,p,P,P,1,4.25
35,trace_0.5,2,q,Q,Q,1,4.25
35,trace_0.5,2,r,R,R,1,4.25
36,trace_0.5,2,a,A,A,1,4.25
36,trace_0.5,2,b,B,B,1,4.25
36,trace_0.5,2,c,C,C,1,4.25
36,trace_0.5,2,d,D,D,1,4.25
36,trace_0.5,2,e,E,E,1,4.25
36,trace_0.5,2,f,F,F,1,4.25
36,trace_0.5,2,g,G,G,1,4.25
36,trace_0.5,2,h,H,H,1,4.25
36,trace_0.5,2,i,I,I,1,4.25
36,trace_0.5,2,j,J,J,1,4.25
36,trace_0.5,2,k,K,K,1,4.25
36,trace_0.5,2,l,L,L,1,4.25
36,trace_0.5,2,m,M,M,1,4.25
36,trace_0.5,2,n,N,N,1,4.25
36,trace_0.5,2,o,O,O,1,4.25
36,trace_0.5,2,p,P,P,1,4.25
36,trace_0.5,2,q,Q,Q,1,4.25
36,trace_0.5,2,r,R,R,1,4.25
37,trace_0.5,2,a,A,A,1,4.25
37,trace_0.5,2,b,B,B,1,4.25
37,trace_0.5,2,c,C,C,1,4.25
37,trace_0.5,2,d,D,D,1,4.25
37,trace_0.5,2,e,E,E,1,4.25
37,trace_0.5,2,f,F,F,1,4.25
37,trace_0.5,2,g,G,G,1,4.25
37,trace_0.5,2,h,H,H,1,4.25
37,trace_0.5,2,i,I,I,1,4.25
37,trace_0.5,2,j,J,J,1,4.25
37,trace_0.5,2,k,K,K,1,4.25
37,trace_0.5,2,l,L,L,1,4.25
37,trace_0.5,2,m,M,M,1,4.25
37,trace_0.5,2,n,N,N,1,4.25
37,trace_0.5,2,o,O,O,1,4.25
37,trace_0.5,2,p,P,P,1,4.25
37,trace_0.5,2,q,Q,Q,1,4.25
37,trace_0.5,2,r,R,R,1,4.25
38,trace_0.5,2,a,A,A,1,4.25
38,trace_0.5,2,b,B,B,1,4.25
38,trace_0.5,2,c,C,C,1,4.25
38,trace_0.5,2,d,D,D,1,4.25
38,trace_0.5,2,e,E,E,1,4.25
38,trace_0.5,2,f,F,F,1,4.25
38,trace_0.5,2,g,G,A,0,4.25
38,trace_0.5,2,h,H,H,1,4.25
38,trace_0.5,2,i,I,I,1,4.25
38,trace_0.5,2,j,J,J,1,4.25
38,trace_0.5,2,k,K,K,1,4.25
38,trace_0.5,2,l,L,L,1,4.25
38,trace_0.5,2,m,M,M,1,4.25
38,trace_0.5,2,n,N,N,1,4.25
38,trace_0.5,2,o,O,O,1,4.25
38,trace_0.5,2,p,P,P,1,4.25
38,trace_0.5,2,q,Q,B,0,4.25
38,trace_0.5,2,r,R,R,1,4.25
39,trace_0.5,2,a,A,A,1,4.25
39,trace_0.5,2,b,B,B,1,4.25
39,trace_0.5,2,c,C,A,0,4.25
39,trace_0.5,2,d,D,D,1,4.25
39,trace_0.5,2,e,E,E,1,4.25
39,trace_0.5,2,f,F,F,1,4.25
39,trace_0.5,2,g,G,R,0,4.25
39,trace_0.5,2,h,H,H,1,4.25
39,trace_0.5,2,i,I,I,1,4.25
39,trace_0.5,2,j,J,J,1,4.25
39,trace_0.5,2,k,K,K,1,4.25
39,trace_0.5,2,l,L,L,1,4.25
39,trace_0.5,2,m,M,M,1,4.25
39,trace_0.5,2,n,N,N,1,4.25
39,trace_0.5,2,o,O,O,1,4.25
39,trace_0.5,2,p,P,P,1,4.25
39,trace_0.5,2,q,Q,Q,1,4.25
39,trace_0.5,2,r,R,R,1,4.25
40,trace_0.5,2,a,A,A,1,4.25
40,trace_0.5,2,b,B,B,1,4.25
40,trace_0.5,2,c,C,C,1,4.25
40,trace_0.5,2,d,D,D,1,4.25
40,trace_0.5,2,e,E,E,1,4.25
40,trace_0.5,2,f,F,F,1,4.25
40,trace_0.5,2,g,G,G,1,4.25
40,trace_0.5,2,h,H,H,1,4.25
40,trace_0.5,2,i,I,I,1,4.25
40,trace_0.5,2,j,J,J,1,4.25
40,trace_0.5,2,k,K,K,1,4.25
40,trace_0.5,2,l,L,L,1,4.25
40,trace_0.5,2,m,M,M,1,4.25
40,trace_0.5,2,n,N,N,1,4.25
40,trace_0.5,2,o,O,O,1,4.25
40,trace_0.5,2,p,P,P,1,4.25
40,trace_0.5,2,q,Q,M,0,4.25
40,trace_0.5,2,r,R,R,1,4.25
41,trace_0.5,2,a,A,A,1,4.25
41,trace_0.5,2,b,B,B,1,4.25
41,trace_0.5,2,c,C,C,1,4.25
41,trace_0.5,2,d,D,D,1,4.25
41,trace_0.5,2,e,E,E,1,4.25
41,trace_0.5,2,f,F,C,0,4.25
41,trace_0.5,2,g,G,G,1,4.25
41,trace_0.5,2,h,H,B,0,4.25
41,trace_0.5,2,i,I,I,1,4.25
41,trace_0.5,2,j,J,J,1,4.25
41,trace_0.5,2,k,K,K,1,4.25
41,trace_0.5,2,l,L,L,1,4.25
41,trace_0.5,2,m,M,M,1,4.25
41,trace_0.5,2,n,N,N,1,4.25
41,trace_0.5,2,o,O,O,1,4.25
41,trace_0.5,2,p,P,P,1,4.25
41,trace_0.5,2,q,Q,L,0,4.25
41,trace_0.5,2,r,R,R,1,4.25
42,trace_0.5,2,a,A,A,1,4.25
42,trace_0.5,2,b,B,B,1,4.25
42,trace_0.5,2,c,C,C,1,4.25
42,trace_0.5,2,d,D,D,1,4.25
42,trace_0.5,2,e,E,E,1,4.25
42,trace_0.5,2,f,F,F,1,4.25
42,trace_0.5,2,g,G,G,1,4.25
42,trace_0.5,2,h,H,H,1,4.25
42,trace_0.5,2,i,I,I,1,4.25
42,trace_0.5,2,j,J,J,1,4.25
42,trace_0.5,2,k,K,K,1,4.25
42,trace_0.5,2,l,L,L,1,4.25
42,trace_0.5,2,m,M,M,1,4.25
42,trace_0.5,2,n,N,N,1,4.25
42,trace_0.5,2,o,O,O,1,4.25
42,trace_0.5,2,p,P,P,1,4.25
42,trace_0.5,2,q,Q,R,0,4.25
42,trace_0.5,2,r,R,R,1,4.25
43,trace_0.5,2,a,A,A,1,4.25
43,trace_0.5,2,b,B,B,1,4.25
43,trace_0.5,2,c,C,C,1,4.25
43,trace_0.5,2,d,D,D,1,4.25
43,trace_0.5,2,e,E,E,1,4.25
43,trace_0.5,2,f,F,F,1,4.25
43,trace_0.5,2,g,G,G,1,4.25
43,trace_0.5,2,h,H,H,1,4.25
43,trace_0.5,2,i,I,I,1,4.25
43,trace_0.5,2,j,J,J,1,4.25
43,trace_0.5,2,k,K,K,1,4.25
43,trace_0.5,2,l,L,L,1,4.25
43,trace_0.5,2,m,M,M,1,4.25
43,trace_0.5,2,n,N,N,1,4.25
43,trace_0.5,2,o,O,O,1,4.25
43,trace_0.5,2,p,P,P,1,4.25
43,trace_0.5,2,q,Q,A,0,4.25
43,trace_0.5,2,r,R,K,0,4.25
44,trace_0.5,2,a,A,A,1,4.25
44,trace_0.5,2,b,B,B,1,4.25
44,trace_0.5,2,c,C,C,1,4.25
44,trace_0.5,2,d,D,D,1,4.25
44,trace_0.5,2,e,E,E,1,4.25
44,trace_0.5,2,f,F,F,1,4.25
44,trace_0.5,2,g,G,F,0,4.25
44,trace_0.5,2,h,H,H,1,4.25
44,trace_0.5,2,i,I,I,1,4.25
44,trace_0.5,2,j,J,J,1,4.25
44,trace_0.5,2,k,K,K,1,4.25
44,trace_0.5,2,l,L,L,1,4.25
44,trace_0.5,2,m,M,M,1,4.25
44,trace_0.5,2,n,N,N,1,4.25
44,trace_0.5,2,o,O,O,1,4.25
44,trace_0.5,2,p,P,P,1,4.25
44,trace_0.5,2,q,Q,F,0,4.25
44,trace_0.5,2,r,R,R,1,4.25
45,trace_0.5,2,a,A,A,1,4.25
45,trace_0.5,2,b,B,B,1,4.25
45,trace_0.5,2,c,C,C,1,4.25
45,trace_0.5,2,d,D,D,1,4.25
45,trace_0.5,2,e,E,E,1,4.25
45,trace_0.5,2,f,F,F,1,4.25
45,trace_0.5,2,g,G,G,1,4.25
45,trace_0.5,2,h,H,H,1,4.25
45,trace_0.5,2,i,I,I,1,4.25
45,trace_0.5,2,j,J,J,1,4.25
45,trace_0.5,2,k,K,K,1,4.25
45,trace_0.5,2,l,L,L,1,4.25
45,trace_0.5,2,m,M,M,1,4.25
45,trace_0.5,2,n,N,N,1,4.25
45,trace_0.5,2,o,O,O,1,4.25
45,trace_0.5,2,p,P,P,1,4.25
45,trace_0.5,2,q,Q,Q,1,4.25
45,trace_0.5,2,r,R,R,1,4.25
46,trace_0.5,2,a,A,A,1,4.25
46,trace_0.5,2,b,B,B,1,4.25
46,trace_0.5,2,c,C,C,1,4.25
46,trace_0.5,2,d,D,D,1,4.25
46,trace_0.5,2,e,E,E,1,4.25
46,trace_0.5,2,f,F,F,1,4.25
46,trace_0.5,2,g,G,G,1,4.25
46,trace_0.5,2,h,H,H,1,4.25
46,trace_0.5,2,i,I,I,1,4.25
46,trace_0.5,2,j,J,J,1,4.25
46,trace_0.5,2,k,K,K,1,4.25
46,trace_0.5,2,l,L,L,1,4.25
46,trace_0.5,2,m,M,M,1,4.25
46,trace_0.5,2,n,N,N,1,4.25
46,trace_0.5,2,o,O,O,1,4.25
46,trace_0.5,2,p,P,P,1,4.25
46,trace_0.5,2,q,Q,Q,1,4.25
46,trace_0.5,2,r,R,R,1,4.25
47,trace_0.5,2,a,A,A,1,4.25
47,trace_0.5,2,b,B,B,1,4.25
47,trace_0.5,2,c,C,C,1,4.25
47,trace_0.5,2,d,D,D,1,4.25
47,trace_0.5,2,e,E,E,1,4.25
47,trace_0.5,2,f,F,F,1,4.25
47,trace_0.5,2,g,G,G,1,4.25
47,trace_0.5,2,h,H,H,1,4.25
47,trace_0.5,2,i,I,I,1,4.25
47,trace_0.5,2,j,J,J,1,4.25
47,trace_0.5,2,k,K,K,1,4.25
47,trace_0.5,2,l,L,L,1,4.25
47,trace_0.5,2,m,M,M,1,4.25
47,trace_0.5,2,n,N,N,1,4.25
47,trace_0.5,2,o,O,O,1,4.25
47,trace_0.5,2,p,P,P,1,4.25
47,trace_0.5,2,q,Q,Q,1,4.25
47,trace_0.5,2,r,R,R,1,4.25
48,trace_0.5,2,a,A,A,1,4.25
48,trace_0.5,2,b,B,B,1,4.25
48,trace_0.5,2,c,C,C,1,4.25
48,trace_0.5,2,d,D,D,1,4.25
48,trace_0.5,2,e,E,E,1,4.25
48,trace_0.5,2,f,F,F,1,4.25
48,trace_0.5,2,g,G,G,1,4.25
48,trace_0.5,2,h,H,H,1,4.25
48,trace_0.5,2,i,I,I,1,4.25
48,trace_0.5,2,j,J,J,1,4.25
48,trace_0.5,2,k,K,K,1,4.25
48,trace_0.5,2,l,L,L,1,4.25
48,trace_0.5,2,m,M,M,1,4.25
48,trace_0.5,2,n,N,N,1,4.25
48,trace_0.5,2,o,O,O,1,4.25
48,trace_0.5,2,p,P,P,1,4.25
48,trace_0.5,2,q,Q,Q,1,4.25
48,trace_0.5,2,r,R,R,1,4.25
49,trace_0.5,2,a,A,A,1,4.25
49,trace_0.5,2,b,B,B,1,4.25
49,trace_0.5,2,c,C,C,1,4.25
49,trace_0.5,2,d,D,D,1,4.25
49,trace_0.5,2,e,E,E,1,4.25
49,trace_0.5,2,f,F,F,1,4.25
49,trace_0.5,2,g,G,G,1,4.25
49,trace_0.5,2,h,H,H,1,4.25
49,trace_0.5,2,i,I,I,1,4.25
49,trace_0.5,2,j,J,J,1,4.25
49,trace_0.5,2,k,K,K,1,4.25
49,trace_0.5,2,l,L,L,1,4.25
49,trace_0.5,2,m,M,M,1,4.25
49,trace_0.5,2,n,N,N,1,4.25
49,trace_0.5,2,o,O,O,1,4.25
49,trace_0.5,2,p,P,P,1,4.25
49,trace_0.5,2,q,Q,N,0,4.25
49,trace_0.5,2,r,R,R,1,4.25
50,trace_0.5,2,a,A,A,1,4.25
50,trace_0.5,2,b,B,B,1,4.25
50,trace_0.5,2,c,C,C,1,4.25
50,trace_0.5,2,d,D,D,1,4.25
50,trace_0.5,2,e,E,E,1,4.25
50,trace_0.5,2,f,F,F,1,4.25
50,trace_0.5,2,g,G,G,1,4.25
50,trace_0.5,2,h,H,H,1,4.25
50,trace_0.5,2,i,I,I,1,4.25
50,trace_0.5,2,j,J,J,1,4.25
50,trace_0.5,2,k,K,K,1,4.25
50,trace_0.5,2,l,L,L,1,4.25
50,trace_0.5,2,m,M,M,1,4.25
50,trace_0.5,2,n,N,N,1,4.25
50,trace_0.5,2,o,O,O,1,4.25
50,trace_0.5,2,p,P,P,1,4.25
50,trace_0.5,2,q,Q,Q,1,4.25
50,trace_0.5,2,r,R,R,1,4.25
51,trace_0.5,2,a,A,A,1,4.25
51,trace_0.5,2,b,B,B,1,4.25
51,trace_0.5,2,c,C,C,1,4.25
51,trace_0.5,2,d,D,D,1,4.25
51,trace_0.5,2,e,E,E,1,4.25
51,trace_0.5,2,f,F,F,1,4.25
51,trace_0.5,2,g,G,G,1,4.25
51,trace_0.5,2,h,H,H,1,4.25
51,trace_0.5,2,i,I,I,1,4.25
51,trace_0.5,2,j,J,J,1,4.25
51,trace_0.5,2,k,K,K,1,4.25
51,trace_0.5,2,l,L,L,1,4.25
51,trace_0.5,2,m,M,M,1,4.25
51,trace_0.5,2,n,N,N,1,4.25
51,trace_0.5,2,o,O,O,1,4.25
51,trace_0.5,2,p,P,P,1,4.25
51,trace_0.5,2,q,Q,Q,1,4.25
51,trace_0.5,2,r,R,R,1,4.25
52,trace_0.5,2,a,A,A,1,4.25
52,trace_0.5,2,b,B,B,1,4.25
52,trace_0.5,2,c,C,C,1,4.25
52,trace_0.5,2,d,D,D,1,4.25
52,trace_0.5,2,e,E,E,1,4.25
52,trace_0.5,2,f,F,F,1,4.25
52,trace_0.5,2,g,G,G,1,4.25
52,trace_0.5,2,h,H,H,1,4.25
52,trace_0.5,2,i,I,I,1,4.25
52,trace_0.5,2,j,J,J,1,4.25
52,trace_0.5,2,k,K,K,1,4.25
52,trace_0.5,2,l,L,L,1,4.25
52,trace_0.5,2,m,M,M,1,4.25
52,trace_0.5,2,n,N,N,1,4.25
52,trace_0.5,2,o,O,O,1,4.25
52,trace_0.5,2,p,P,P,1,4.25
52,trace_0.5,2,q,Q,Q,1,4.25
52,trace_0.5,2,r,R,G,0,4.25
53,trace_0.5,2,a,A,A,1,4.25
53,trace_0.5,2,b,B,B,1,4.25
53,trace_0.5,2,c,C,C,1,4.25
53,trace_0.5,2,d,D,D,1,4.25
53,trace_0.5,2,e,E,E,1,4.25
53,trace_0.5,2,f,F,F,1,4.25
53,trace_0.5,2,g,G,G,1,4.25
53,trace_0.5,2,h,H,H,1,4.25
53,trace_0.5,2,i,I,I,1,4.25
53,trace_0.5,2,j,J,J,1,4.25
53,trace_0.5,2,k,K,K,1,4.25
53,trace_0.5,2,l,L,L,1,4.25
53,trace_0.5,2,m,M,M,1,4.25
53,trace_0.5,2,n,N,N,1,4.25
53,trace_0.5,2,o,O,O,1,4.25
53,trace_0.5,2,p,P,P,1,4.25
53,trace_0.5,2,q,Q,Q,1,4.25
53,trace_0.5,2,r,R,R,1,4.25
54,trace_0.5,2,a,A,A,1,4.25
54,trace_0.5,2,b,B,B,1,4.25
54,trace_0.5,2,c,C,C,1,4.25
54,trace_0.5,2,d,D,D,1,4.25
54,trace_0.5,2,e,E,E,1,4.25
54,trace_0.5,2,f,F,F,1,4.25
54,trace_0.5,2,g,G,G,1,4.25
54,trace_0.5,2,h,H,H,1,4.25
54,trace_0.5,2,i,I,I,1,4.25
54,trace_0.5,2,j,J,J,1,4.25
54,trace_0.5,2,k,K,K,1,4.25
54,trace_0.5,2,l,L,L,1,4.25
54,trace_0.5,2,m,M,M,1,4.25
54,trace_0.5,2,n,N,N,1,4.25
54,trace_0.5,2,o,O,O,1,4.25
54,trace_0.5,2,p,P,P,1,4.25
54,trace_0.5,2,q,Q,Q,1,4.25
54,trace_0.5,2,r,R,R,1,4.25
55,trace_0.5,2,a,A,A,1,4.25
55,trace_0.5,2,b,B,B,1,4.25
55,trace_0.5,2,c,C,C,1,4.25
55,trace_0.5,2,d,D,D,1,4.25
55,trace_0.5,2,e,E,E,1,4.25
55,trace_0.5,2,f,F,F,1,4.25
55,trace_0.5,2,g,G,G,1,4.25
55,trace_0.5,2,h,H,H,1,4.25
55,trace_0.5,2,i,I,I,1,4.25
55,trace_0.5,2,j,J,J,1,4.25
55,trace_0.5,2,k,K,K,1,4.25
55,trace_0.5,2,l,L,L,1,4.25
55,trace_0.5,2,m,M,M,1,4.25
55,trace_0.5,2,n,N,N,1,4.25
55,trace_0.5,2,o,O,O,1,4.25
55,trace_0.5,2,p,P,P,1,4.25
55,trace_0.5,2,q,Q,Q,1,4.25
55,trace_0.5,2,r,R,R,1,4.25
56,trace_0.5,2,a,A,A,1,4.25
56,trace_0.5,2,b,B,B,1,4.25
56,trace_0.5,2,c,C,C,1,4.25
56,trace_0.5,2,d,D,D,1,4.25
56,trace_0.5,2,e,E,E,1,4.25
56,trace_0.5,2,f,F,F,1,4.25
56,trace_0.5,2,g,G,G,1,4.25
56,trace_0.5,2,h,H,H,1,4.25
56,trace_0.5,2,i,I,I,1,4.25
56,trace_0.5,2,j,J,J,1,4.25
56,trace_0.5,2,k,K,K,1,4.25
56,trace_0.5,2,l,L,L,1,4.25
56,trace_0.5,2,m,M,M,1,4.25
56,trace_0.5,2,n,N,N,1,4.25
56,trace_0.5,2,o,O,O,1,4.25
56,trace_0.5,2,p,P,P,1,4.25
56,trace_0.5,2,q,Q,Q,1,4.25
56,trace_0.5,2,r,R,R,1,4.25
57,trace_0.5,2,a,A,A,1,4.25
57,trace_0.5,2,b,B,B,1,4.25
57,trace_0.5,2,c,C,C,1,4.25
57,trace_0.5,2,d,D,D,1,4.25
57,trace_0.5,2,e,E,E,1,4.25
57,trace_0.5,2,f,F,F,1,4.25
57,trace_0.5,2,g,G,G,1,4.25
57,trace_0.5,2,h,H,H,1,4.25
57,trace_0.5,2,i,I,I,1,4.25
57,trace_0.5,2,j,J,J,1,4.25
57,trace_0.5,2,k,K,K,1,4.25
57,trace_0.5,2,l,L,L,1,4.25
57,trace_0.5,2,m,M,M,1,4.25
57,trace_0.5,2,n,N,N,1,4.25
57,trace_0.5,2,o,O,O,1,4.25
57,trace_0.5,2,p,P,P,1,4.25
57,trace_0.5,2,q,Q,Q,1,4.25
57,trace_0.5,2,r,R,R,1,4.25
58,trace_0.5,2,a,A,A,1,4.25
58,trace_0.5,2,b,B,B,1,4.25
58,trace_0.5,2,c,C,C,1,4.25
58,trace_0.5,2,d,D,D,1,4.25
58,trace_0.5,2,e,E,E,1,4.25
58,trace_0.5,2,f,F,F,1,4.25
58,trace_0.5,2,g,G,G,1,4.25
58,trace_0.5,2,h,H,H,1,4.25
58,trace_0.5,2,i,I,I,1,4.25
58,trace_0.5,2,j,J,J,1,4.25
58,trace_0.5,2,k,K,K,1,4.25
58,trace_0.5,2,l,L,L,1,4.25
58,trace_0.5,2,m,M,M,1,4.25
58,trace_0.5,2,n,N,N,1,4.25
58,trace_0.5,2,o,O,O,1,4.25
58,trace_0.5,2,p,P,P,1,4.25
58,trace_0.5,2,q,Q,Q,1,4.25
58,trace_0.5,2,r,R,R,1,4.25
59,trace_0.5,2,a,A,A,1,4.25
59,trace_0.5,2,b,B,B,1,4.25
59,trace_0.5,2,c,C,C,1,4.25
59,trace_0.5,2,d,D,D,1,4.25
59,trace_0.5,2,e,E,E,1,4.25
59,trace_0.5,2,f,F,F,1,4.25
59,trace_0.5,2,g,G,G,1,4.25
59,trace_0.5,2,h,H,H,1,4.25
59,trace_0.5,2,i,I,I,1,4.25
59,trace_0.5,2,j,J,J,1,4.25
59,trace_0.5,2,k,K,K,1,4.25
59,trace_0.5,2,l,L,L,1,4.25
59,trace_0.5,2,m,M,M,1,4.25
59,trace_0.5,2,n,N,N,1,4.25
59,trace_0.5,2,o,O,O,1,4.25
59,trace_0.5,2,p,P,P,1,4.25
59,trace_0.5,2,q,Q,Q,1,4.25
59,trace_0.5,2,r,R,R,1,4.25
60,trace_0.5,2,a,A,A,1,4.25
60,trace_0.5,2,b,B,B,1,4.25
60,trace_0.5,2,c,C,C,1,4.25
60,trace_0.5,2,d,D,D,1,4.25
60,trace_0.5,2,e,E,E,1,4.25
60,trace_0.5,2,f,F,F,1,4.25
60,trace_0.5,2,g,G,G,1,4.25
60,trace_0.5,2,h,H,H,1,4.25
60,trace_0.5,2,i,I,I,1,4.25
60,trace_0.5,2,j,J,J,1,4.25
60,trace_0.5,2,k,K,K,1,4.25
60,trace_0.5,2,l,L,L,1,4.25
60,trace_0.5,2,m,M,M,1,4.25
60,trace_0.5,2,n,N,N,1,4.25
60,trace_0.5,2,o,O,O,1,4.25
60,trace_0.5,2,p,P,P,1,4.25
60,trace_0.5,2,q,Q,Q,1,4.25
60,trace_0.5,2,r,R,R,1,4.25
61,trace_0.5,2,a,A,A,1,4.25
61,trace_0.5,2,b,B,B,1,4.25
61,trace_0.5,2,c,C,C,1,4.25
61,trace_0.5,2,d,D,D,1,4.25
61,trace_0.5,2,e,E,E,1,4.25
61,trace_0.5,2,f,F,F,1,4.25
61,trace_0.5,2,g,G,G,1,4.25
61,trace_0.5,2,h,H,H,1,4.25
61,trace_0.5,2,i,I,I,1,4.25
61,trace_0.5,2,j,J,J,1,4.25
61,trace_0.5,2,k,K,K,1,4.25
61,trace_0.5,2,l,L,L,1,4.25
61,trace_0.5,2,m,M,M,1,4.25
61,trace_0.5,2,n,N,N,1,4.25
61,trace_0.5,2,o,O,O,1,4.25
61,trace_0.5,2,p,P,P,1,4.25
61,trace_0.5,2,q,Q,Q,1,4.25
61,trace_0.5,2,r,R,R,1,4.25
62,trace_0.5,2,a,A,A,1,4.25
62,trace_0.5,2,b,B,B,1,4.25
62,trace_0.5,2,c,C,C,1,4.25
62,trace_0.5,2,d,D,D,1,4.25
62,trace_0.5,2,e,E,E,1,4.25
62,trace_0.5,2,f,F,F,1,4.25
62,trace_0.5,2,g,G,G,1,4.25
62,trace_0.5,2,h,H,H,1,4.25
62,trace_0.5,2,i,I,I,1,4.25
62,trace_0.5,2,j,J,J,1,4.25
62,trace_0.5,2,k,K,K,1,4.25
62,trace_0.5,2,l,L,L,1,4.25
62,trace_0.5,2,m,M,M,1,4.25
62,trace_0.5,2,n,N,N,1,4.25
62,trace_0.5,2,o,O,O,1,4.25
62,trace_0.5,2,p,P,P,1,4.25
62,trace_0.5,2,q,Q,Q,1,4.25
62,trace_0.5,2,r,R,R,1,4.25
63,trace_0.5,2,a,A,A,1,4.25
63,trace_0.5,2,b,B,B,1,4.25
63,trace_0.5,2,c,C,C,1,4.25
63,trace_0.5,2,d,D,D,1,4.25
63,trace_0.5,2,e,E,E,1,4.25
63,trace_0.5,2,f,F,F,1,4.25
63,trace_0.5,2,g,G,G,1,4.25
63,trace_0.5,2,h,H,H,1,4.25
63,trace_0.5,2,i,I,I,1,4.25
63,trace_0.5,2,j,J,J,1,4.25
63,trace_0.5,2,k,K,K,1,4.25
63,trace_0.5,2,l,L,L,1,4.25
63,trace_0.5,2,m,M,M,1,4.25
63,trace_0.5,2,n,N,N,1,4.25
63,trace_0.5,2,o,O,O,1,4.25
63,trace_0.5,2,p,P,P,1,4.25
63,trace_0.5,2,q,Q,Q,1,4.25
63,trace_0.5,2,r,R,R,1,4.25
64,trace_0.5,2,a,A,A,1,4.25
64,trace_0.5,2,b,B,B,1,4.25
64,trace_0.5,2,c,C,C,1,4.25
64,trace_0.5,2,d,D,D,1,4.25
64,trace_0.5,2,e,E,E,1,4.25
64,trace_0.5,2,f,F,F,1,4.25
64,trace_0.5,2,g,G,G,1,4.25
64,trace_0.5,2,h,H,H,1,4.25
64,trace_0.5,2,i,I,I,1,4.25
64,trace_0.5,2,j,J,J,1,4.25
64,trace_0.5,2,k,K,K,1,4.25
64,trace_0.5,2,l,L,L,1,4.25
64,trace_0.5,2,m,M,M,1,4.25
64,trace_0.5,2,n,N,N,1,4.25
64,trace_0.5,2,o,O,O,1,4.25
64,trace_0.5,2,p,P,P,1,4.25
64,trace_0.5,2,q,Q,Q,1,4.25
64,trace_0.5,2,r,R,R,1,4.25
65,trace_0.5,2,a,A,A,1,4.25
65,trace_0.5,2,b,B,B,1,4.25
65,trace_0.5,2,c,C,C,1,4.25
65,trace_0.5,2,d,D,D,1,4.25
65,trace_0.5,2,e,E,I,0,4.25
65,trace_0.5,2,f,F,F,1,4.25
65,trace_0.5,2,g,G,G,1,4.25
65,trace_0.5,2,h,H,H,1,4.25
65,trace_0.5,2,i,I,I,1,4.25
65,trace_0.5,2,j,J,J,1,4.25
65,trace_0.5,2,k,K,K,1,4.25
65,trace_0.5,2,l,L,L,1,4.25
65,trace_0.5,2,m,M,M,1,4.25
65,trace_0.5,2,n,N,N,1,4.25
65,trace_0.5,2,o,O,O,1,4.25
65,trace_0.5,2,p,P,P,1,4.25
65,trace_0.5,2,q,Q,Q,1,4.25
65,trace_0.5,2,r,R,R,1,4.25
66,trace_0.5,2,a,A,A,1,4.25
66,trace_0.5,2,b,B,B,1,4.25
66,trace_0.5,2,c,C,C,1,4.25
66,trace_0.5,2,d,D,D,1,4.25
66,trace_0.5,2,e,E,E,1,4.25
66,trace_0.5,2,f,F,F,1,4.25
66,trace_0.5,2,g,G,G,1,4.25
66,trace_0.5,2,h,H,H,1,4.25
66,trace_0.5,2,i,I,I,1,4.25
66,trace_0.5,2,j,J,J,1,4.25
66,trace_0.5,2,k,K,K,1,4.25
66,trace_0.5,2,l,L,L,1,4.25
66,trace_0.5,2,m,M,M,1,4.25
66,trace_0.5,2,n,N,N,1,4.25
66,trace_0.5,2,o,O,O,1,4.25
66,trace_0.5,2,p,P,P,1,4.25
66,trace_0.5,2,q,Q,Q,1,4.25
66,trace_0.5,2,r,R,R,1,4.25
67,trace_0.5,2,a,A,A,1,4.25
67,trace_0.5,2,b,B,B,1,4.25
